Date,BND,SPY,TSLA,"('returns', 'BND')","('returns', 'SPY')","('returns', 'TSLA')"
2016-01-19,-1.4407996646139865,-1.3776752528066132,-0.9797361607470951,-0.3768442238221126,0.06579921932496234,-0.08445586547616683
2016-01-20,-1.4257273852445982,-1.3939330512038286,-0.9830557205957201,0.2983087863183832,-1.164896243463376,-0.8378729820358326
2016-01-21,-1.4341020850366357,-1.3869169992776138,-0.9823554173749243,-0.1993379164208358,0.437410878630299,0.12231204364644048
2016-01-22,-1.439125060079622,-1.3610799352160456,-0.9809327477414903,-0.12831587282026077,1.7348639931376173,0.29693890613806073
2016-01-25,-1.439125060079622,-1.3805082403830158,-0.9843350228670756,-0.021716849962472515,-1.3651178086038864,-0.86618735947969
2016-01-26,-1.419021420066174,-1.3632388504714132,-0.9858900322107486,0.4050858017959919,1.13696314622801,-0.4342964339826727
2016-01-27,-1.419021420066174,-1.3772029674523374,-0.9889173435092967,-0.021716849962472515,-0.9968267803381897,-0.809905710986109
2016-01-28,-1.4089846941413822,-1.3705918177999368,-0.9880185267790612,0.1910498357007294,0.4032290074963388,0.18334578671176047
2016-01-29,-1.3687950238767401,-1.3394931978265423,-0.9871913897857834,0.8296297737362653,2.0708441698550737,0.16296822283630344
2016-02-01,-1.396653667762899,-1.3399652416644008,-0.9840262328392394,-0.6101194483143091,-0.08140374714838099,0.7561140176396054
2016-02-02,-1.3496733377489911,-1.3635086243096777,-0.9918343704012855,0.9725792051342407,-1.617916158626159,-1.9776772201760828
2016-02-03,-1.3395997151794763,-1.3558182585460106,-0.9969625992503843,0.19075130622659592,0.47158341350985855,-1.4138860838185845
2016-02-04,-1.3295336396509274,-1.3537944717261925,-0.9959424625735867,0.19043617008606523,0.08645749967236159,0.2369144241836897
2016-02-05,-1.34296317977003,-1.378417070482736,-1.0029620757001196,-0.30455077957760684,-1.7073347405693973,-1.9966129284184366
2016-02-08,-1.2842413311331016,-1.3954839488783273,-1.0110183590930468,1.2162108593185796,-1.2210656595892857,-2.459208105650798
2016-02-09,-1.2859050343860707,-1.395416807314283,-1.0108749917309683,-0.0566401500220903,-0.0453080562477113,-0.0020022244993865867
2016-02-10,-1.2573931521762913,-1.396496144183758,-1.0134005054299975,0.5768570515883729,-0.1250459793660568,-0.8777786389313169
2016-02-11,-1.2490016811821072,-1.4127535803063473,-1.009650835606974,0.15408825887129804,-1.18166054870066,1.2204094552232359
2016-02-12,-1.2942981825004696,-1.3873217807932192,-1.009336523865055,-0.9701221347412892,1.7436648568557198,0.052482605145016424
2016-02-16,-1.3144303335575673,-1.3660722003224421,-1.007059140220581,-0.4446258400520153,1.4184294602484737,0.6843100505191964
2016-02-17,-1.3177870896672625,-1.3451595352539738,-0.9996094328959756,-0.09233436959845576,1.3711611912388733,2.286209306328607
2016-02-18,-1.2708059210932474,-1.350489198795514,-1.0006626446401292,0.96688771162466,-0.40633899033495663,-0.35284305169620794
2016-02-19,-1.2892643061760878,-1.351096371068922,-1.000767415220769,-0.4088047010264624,-0.09074276568686943,-0.07968452128566088
2016-02-22,-1.2859050343860707,-1.3323427420140304,-0.9946135437571156,0.04882437796454836,1.2097065131293792,1.7478547160382043
2016-02-23,-1.277522787553067,-1.3489374558135543,-0.9949057923071923,0.15425870134198827,-1.1487386485666249,-0.12910617294237703
2016-02-24,-1.2674575505846255,-1.3430007407568147,-0.9939187464740766,0.18946254936334714,0.3481285921511777,0.2218105497074868
2016-02-25,-1.247313659686025,-1.3272159522631275,-0.9892702599208176,0.4006148704322604,1.0037030197841548,1.2140865973441852
2016-02-26,-1.2607448769253427,-1.330251330597333,-0.9876656182557033,-0.3029014789123134,-0.25017379726608235,0.3673185844149367
2016-02-29,-1.2523559216114803,-1.3405722931796,-0.9867888568291471,0.15407826443593475,-0.73225829434352,0.17493695029236045
2016-03-01,-1.2985916102500672,-1.3098785754800197,-0.9898657925609737,-0.9900218596730335,1.9951072679926816,-0.828943624168698
2016-03-02,-1.306999013886291,-1.3038748396174444,-0.9887684623212984,-0.1983833388732747,0.3408563723292494,0.23730922239181992
2016-03-03,-1.30027627750572,-1.2986131629474096,-0.9846879392785965,0.1196357834753325,0.29101753195935437,1.004754119707427
2016-03-04,-1.306999013886291,-1.2942284323890472,-0.981765390672525,-0.16300038649972642,0.23307551202373208,0.6771475148313458
2016-03-07,-1.3103507386353423,-1.2931488540031546,-0.979421849005176,-0.09219040314330884,0.019487488395407475,0.5179069504575136
2016-03-08,-1.2649628342652792,-1.307922292498872,-0.9809051707237282,0.9328445332239204,-0.9998168521412325,-0.40059312513663503
2016-03-09,-1.2884978622379761,-1.3013112636046802,-0.9775304647277419,-0.5150570150233853,0.3797611984924096,0.7611154960296638
2016-03-10,-1.2952281456595134,-1.3002324097680398,-0.9794825010902941,-0.16303796080435415,0.019806430943443018,-0.5040523597384483
2016-03-11,-1.3137175574663256,-1.2785103024265696,-0.9782032067071016,-0.4101436505077119,1.3539657828876699,0.25416105889060847
2016-03-14,-1.2834614702332723,-1.280264798440958,-0.973984822240078,0.614760427689514,-0.1615737787647582,0.939759516595279
2016-03-15,-1.2969136514752733,-1.2824907345021614,-0.9722257855610457,-0.3040796774049257,-0.19174184812213813,0.3485705368446499
2016-03-16,-1.2431015722668397,-1.2745980987389003,-0.9702461800688942,1.1089094266907797,0.453502999906024,0.3918993581801039
2016-03-17,-1.2128513549545379,-1.2658951753951764,-0.9677923461068229,0.6113830139378313,0.5019978737670305,0.48870681590429815
2016-03-18,-1.2010788096075455,-1.2604710789344227,-0.9642853004005978,0.22412953632179666,0.29187203356376407,0.7044401538832924
2016-03-21,-1.2262901192348215,-1.258504289989117,-0.961208364668771,-0.5477578659699702,0.07349239028624753,0.5939546801897407
2016-03-22,-1.2296552609455902,-1.2592504549607535,-0.9634581634073199,-0.09205949848254474,-0.09675411093434826,-0.508324514684676
2016-03-23,-1.199392465231678,-1.2684042894558112,-0.9698877498314535,0.6110301801748436,-0.624128573196834,-1.384305190914787
2016-03-24,-1.2162039182636963,-1.2690146014426458,-0.9670368967386658,-0.3724498140662423,-0.08851255455137215,0.5739008519476395
2016-03-28,-1.2094795047629106,-1.2682008118741301,-0.9656528238866705,0.11874328508543776,0.0014266965788000362,0.2464839209686609
2016-03-29,-1.1523157008054257,-1.2554532130877791,-0.9657245115117913,1.1717456713541483,0.754774995656673,-0.06426961823304597
2016-03-30,-1.1573646712117398,-1.2493508177686854,-0.9675111173204227,-0.12669547208367,0.33173395247524323,-0.42676139151668663
2016-03-31,-1.1304628244080597,-1.2527408629618804,-0.965923025021231,0.5378318734607321,-0.2611029846928954,0.2913438996495339
2016-04-01,-1.114793490242243,-1.2432481809331746,-0.9616109055135703,0.303569907692503,0.5426446575719395,0.8637576619096636
2016-04-04,-1.114793490242243,-1.247790983986742,-0.9564275305171103,-0.021716849962472515,-0.33166380111285526,1.012086669522176
2016-04-05,-1.0895134186861648,-1.2617594482631798,-0.9517514590579261,0.5024935520353796,-0.9189346912661955,0.8717894166257819
2016-04-06,-1.0962596347497415,-1.2466382261263695,-0.9462647999713867,-0.1613538820573265,0.9001801963801853,0.9955605177537884
2016-04-07,-1.050762717565724,-1.2633869066420025,-0.9507974961803293,0.9204595134845799,-1.0910295594070958,-0.879818761024578
2016-04-08,-1.0625646125164734,-1.2596570478494897,-0.9547291459231959,-0.26532317165219854,0.1846674800636666,-0.79269503024568
2016-04-11,-1.0642484412120188,-1.2629122061235523,-0.9548118612001564,-0.056502563534361075,-0.2542092488560847,-0.06521499485534557
2016-04-12,-1.0861533083360402,-1.2500286335941906,-0.9559698435249497,-0.47429742084295706,0.7602496694384747,-0.27450722595279875
2016-04-13,-1.0777308106178842,-1.235924678607577,-0.9522698060233677,0.15257487643913445,0.8288134229824842,0.6771267469503631
2016-04-14,-1.0895134186861648,-1.2358566917360718,-0.9537421000900802,-0.2653943818438407,-0.04578423349107217,-0.33049263437166054
2016-04-15,-1.0575139649899448,-1.237416646276224,-0.9522808336752073,0.6406261139579786,-0.1461992744562388,0.2330945812676495
2016-04-18,-1.0625646125164734,-1.2275167675677383,-0.9526282283726454,-0.12601901351659545,0.5613433819846887,-0.11552062827569919
2016-04-19,-1.0541471461589615,-1.2230411060782154,-0.9562179893558309,0.1521770707719814,0.2244673938028777,-0.7369138274342633
2016-04-20,-1.0928835917575774,-1.2216851121525791,-0.9547842841823942,-0.821480316081566,0.03290941141098924,0.23279751965304699
2016-04-21,-1.1097453583960364,-1.2293475827700335,-0.955710670042229,-0.3708155803203501,-0.5179136537090783,-0.2293948116392479
2016-04-22,-1.114793490242243,-1.2293475827700335,-0.9526999002214401,-0.12635758019394458,-0.049978008390995136,0.5407169479047312
2016-04-25,-1.1316401627987696,-1.2317884684427456,-0.9537641553937595,-0.37105134348212626,-0.19984532910785788,-0.253138323097197
2016-04-26,-1.1518578469868164,-1.229686671820099,-0.952705421935523,-0.44146034681161844,0.07929235343041369,0.15538429365956596
2016-04-27,-1.1097453583960364,-1.2267708441125194,-0.9539571471891164,0.8538607554739958,0.1290930109334366,-0.28908494155557407
2016-04-28,-1.0844694796404948,-1.2396541751254637,-0.9560305034982308,0.5022168528011908,-0.8395625269572343,-0.4501819430318019
2016-04-29,-1.0743572833060422,-1.2472487796296214,-0.9598628885982146,0.18751558451187694,-0.5196937912872954,-0.8016893520850737
2016-05-02,-1.0990008877406467,-1.2361282769474669,-0.9592894033735747,-0.5312511944753593,0.6415432607642304,0.06674037808688306
2016-05-03,-1.060174716210545,-1.248401054457159,-0.9645168968655564,0.7824758217634594,-0.8071344437144434,-1.1007360324115285
2016-05-04,-1.0551114902824061,-1.2561990157847893,-0.9698987853714562,0.08286495569914253,-0.5352888968855549,-1.175974814116796
2016-05-05,-1.0297878136007461,-1.2564701179633497,-0.9759809692099889,0.5011588652691844,-0.06694486452246415,-1.3784474983823067
2016-05-06,-1.0365457695058258,-1.251384506761618,-0.9741061342984771,-0.16100112715978643,0.268365669945772,0.3820050245211527
2016-05-09,-1.0264193176495482,-1.2502323526922892,-0.9774201803211824,0.18709415537408972,0.02188036628485451,-0.7991565532680807
2016-05-10,-1.0264193176495482,-1.2328733601898216,-0.9775470062055014,-0.021716849962472515,1.0317866400928517,-0.07865430677710962
2016-05-11,-1.0230265034552373,-1.2460957802528314,-0.9773981250175031,0.048193666320308394,-0.8638431401129748,-0.014423408091959189
